instant,atemp,casual,cnt,dteday,holiday,hr,hum,mnth,registered,season,temp,weathersit,weekday,windspeed,workingday,yr
14742,0.6212,54,196,2012-09-11,0,10,0.38,9,142,3,0.62,1,2,0,1,1
13988,0.6515,38,180,2012-08-11,0,0,0.7,8,142,3,0.7,1,6,0.2836,0,1
16817,0.4091,63,404,2012-12-08,0,11,0.87,12,341,4,0.4,2,6,0.1045,0,1
11896,0.6061,30,263,2012-05-15,0,20,0.73,5,233,2,0.64,3,2,0.1343,1,1
87,0.2576,3,182,2011-01-04,0,18,0.48,1,179,1,0.26,1,2,0.194,1,0
8125,0.2727,0,3,2011-12-10,0,4,0.65,12,3,4,0.26,2,6,0.1045,0,0
15849,0.6212,310,760,2012-10-27,0,13,0.43,10,450,4,0.6,1,6,0.2537,0,1
6085,0.4091,3,10,2011-09-16,0,2,0.71,9,7,3,0.4,1,5,0.2836,1,0
13210,0.6818,58,242,2012-07-09,0,14,0.55,7,184,3,0.74,2,1,0.2537,1,1
13406,0.803,60,772,2012-07-17,0,18,0.33,7,712,3,0.9,1,2,0.194,1,1
7220,0.4091,25,133,2011-11-02,0,10,0.71,11,108,4,0.4,1,3,0.0896,1,0
2724,0.5606,18,183,2011-04-28,0,9,0.88,4,165,2,0.62,3,4,0.3284,1,0
772,0.2727,15,91,2011-02-04,0,14,0.45,2,76,1,0.28,2,5,0.1642,1,0
12679,0.6212,196,546,2012-06-17,0,11,0.57,6,350,2,0.62,1,0,0.1045,0,1
2319,0.5909,37,134,2011-04-11,0,12,0.73,4,97,2,0.6,2,1,0.3284,1,0
2947,0.6212,119,342,2011-05-07,0,16,0.38,5,223,2,0.6,1,6,0.194,0,0
14805,0.5303,6,41,2012-09-14,0,1,0.73,9,35,3,0.56,1,5,0.0896,1,1
13397,0.7727,32,320,2012-07-17,0,9,0.49,7,288,3,0.82,2,2,0.2239,1,1
15522,0.4091,33,189,2012-10-13,0,22,0.62,10,156,4,0.4,1,6,0,0,1
7278,0.3333,15,186,2011-11-04,0,20,0.43,11,171,4,0.36,1,5,0.2836,1,0
11769,0.5152,90,318,2012-05-10,0,13,0.39,5,228,2,0.54,1,4,0.4478,1,1
9333,0.303,17,168,2012-01-29,0,18,0.23,1,151,1,0.34,1,0,0.3582,0,1
202,0.1667,13,92,2011-01-09,0,16,0.34,1,79,1,0.2,1,0,0.4478,0,0
5848,0.5152,1,1,2011-09-06,0,3,0.94,9,0,3,0.54,3,2,0.2985,1,0
9904,0.5,30,298,2012-02-22,0,16,0.29,2,268,1,0.52,1,3,0.4627,1,1
5529,0.5152,3,114,2011-08-23,0,6,0.6,8,111,3,0.54,1,2,0.194,1,0
5178,0.7576,40,126,2011-08-08,0,15,0.41,8,86,3,0.84,1,1,0.2985,1,0
2064,0.2576,6,85,2011-03-31,0,20,0.93,3,79,2,0.28,3,4,0.2836,1,0
722,0.2727,2,61,2011-02-02,0,10,1,2,59,1,0.22,2,3,0,1,0
1552,0.3182,3,3,2011-03-10,0,0,0,3,0,1,0.34,3,4,0.2537,1,0
15777,0.6212,65,306,2012-10-24,0,13,0.54,10,241,4,0.66,1,3,0,1,1
8508,0.303,0,4,2011-12-26,1,5,0.42,12,4,1,0.34,1,1,0.3881,0,0
7572,0.4242,0,5,2011-11-17,0,2,0.82,11,5,4,0.42,2,4,0.2239,1,0
2551,0.4394,2,6,2011-04-21,0,4,0.54,4,4,2,0.44,2,4,0.4478,1,0
11931,0.5152,25,474,2012-05-17,0,7,0.73,5,449,2,0.54,1,4,0.3881,1,1
2016,0.3636,13,132,2011-03-29,0,20,0.21,3,119,2,0.36,1,2,0.0896,1,0
395,0.1212,0,13,2011-01-17,1,22,0.93,1,13,1,0.14,3,1,0.2537,0,0
10815,0.4697,238,543,2012-03-31,0,17,0.67,3,305,2,0.48,1,6,0.4179,0,1
2233,0.4394,19,108,2011-04-07,0,21,0.67,4,89,2,0.44,2,4,0.2836,1,0
17219,0.2273,0,6,2012-12-25,1,7,0.93,12,6,1,0.22,2,2,0.1642,0,1
11990,0.6515,254,645,2012-05-19,0,18,0.33,5,391,2,0.74,1,6,0.0896,0,1
795,0.2273,10,72,2011-02-05,0,13,1,2,62,1,0.22,3,6,0.1642,0,0
5511,0.6515,54,207,2011-08-22,0,12,0.35,8,153,3,0.74,1,1,0.3881,1,0
7688,0.4091,6,78,2011-11-21,0,22,0.87,11,72,4,0.4,3,1,0.1343,1,0
7335,0.3333,1,26,2011-11-07,0,5,0.93,11,25,4,0.3,1,1,0,1,0
5656,0.5909,8,13,2011-08-29,0,2,0.69,8,5,3,0.6,1,1,0.194,1,0
4558,0.6667,79,419,2011-07-13,0,19,0.79,7,340,3,0.7,1,3,0.1045,1,0
9940,0.4091,0,2,2012-02-24,0,4,0.87,2,2,1,0.4,1,5,0.1343,1,1
4774,0.7879,40,250,2011-07-22,0,19,0.41,7,210,3,0.86,2,5,0.1045,1,0
4335,0.7121,237,447,2011-07-04,1,12,0.52,7,210,3,0.78,2,1,0,0,0
10311,0.3636,115,390,2012-03-10,0,16,0.23,3,275,1,0.36,1,6,0,0,1
2921,0.6212,86,213,2011-05-06,0,14,0.4,5,127,2,0.6,1,5,0.4478,1,0
11348,0.3333,0,6,2012-04-23,0,0,0.81,4,6,2,0.36,3,1,0.4179,1,1
16288,0.3485,21,351,2012-11-16,0,9,0.53,11,330,4,0.34,1,5,0.1045,1,1
16504,0.2273,13,96,2012-11-25,0,9,0.48,11,83,4,0.24,2,0,0.2239,0,1
426,0.3182,5,161,2011-01-19,0,18,0.61,1,156,1,0.34,1,3,0.2836,1,0
6029,0.6515,67,539,2011-09-13,0,18,0.61,9,472,3,0.7,1,2,0.1642,1,0
15687,0.4848,77,345,2012-10-20,0,19,0.45,10,268,4,0.5,1,6,0.1343,0,1
13122,0.803,63,225,2012-07-05,0,22,0.59,7,162,3,0.82,1,4,0.1343,1,1
16476,0.2273,1,3,2012-11-24,0,5,0.41,11,2,4,0.26,1,6,0.3284,0,1
8671,0.3333,1,12,2012-01-02,1,1,0.43,1,11,1,0.36,1,1,0.4179,0,1
10350,0.3333,17,564,2012-03-12,0,8,0.61,3,547,1,0.34,1,1,0.1343,1,1
673,0.1364,3,185,2011-01-31,0,8,0.59,1,182,1,0.16,2,1,0.2836,1,0
950,0.1667,0,4,2011-02-12,0,4,0.74,2,4,1,0.12,1,6,0.0896,0,0
6904,0.4394,5,92,2011-10-20,0,6,0.82,10,87,4,0.44,1,4,0.4179,1,0
747,0.1818,2,69,2011-02-03,0,12,0.4,2,67,1,0.2,1,4,0.3582,1,0
2746,0.5,18,240,2011-04-29,0,7,0.42,4,222,2,0.52,1,5,0.194,1,0
15641,0.5152,38,283,2012-10-18,0,21,0.77,10,245,4,0.54,2,4,0.194,1,1
1688,0.3182,1,21,2011-03-15,0,22,0.87,3,20,1,0.32,2,2,0.1642,1,0
3393,0.5,4,98,2011-05-26,0,6,1,5,94,2,0.6,2,4,0.0896,1,0
399,0.2273,2,28,2011-01-18,0,14,0.8,1,26,1,0.22,2,2,0.1642,1,0
2173,0.3182,2,46,2011-04-05,0,9,0.87,4,44,2,0.36,3,2,0.4925,1,0
17134,0.2727,28,281,2012-12-21,0,16,0.39,12,253,1,0.3,2,5,0.3284,1,1
2105,0.3333,56,137,2011-04-02,0,13,0.81,4,81,2,0.34,1,6,0.1343,0,0
10245,0.4545,10,159,2012-03-07,0,22,0.59,3,149,1,0.46,1,3,0.2985,1,1
4124,0.6667,152,399,2011-06-25,0,17,0.42,6,247,3,0.74,1,6,0.2239,0,0
2639,0.5606,34,105,2011-04-24,0,20,0.83,4,71,2,0.6,3,0,0.2836,0,0
16765,0.2121,8,389,2012-12-06,0,7,0.51,12,381,4,0.22,1,4,0.2985,1,1
70,0.1818,0,5,2011-01-04,0,0,0.55,1,5,1,0.16,1,2,0.1045,1,0
10343,0.3939,1,10,2012-03-12,0,1,0.5,3,9,1,0.38,1,1,0.1343,1,1
10869,0.4091,1,33,2012-04-03,0,0,0.43,4,32,2,0.4,1,2,0.1343,1,1
3789,0.6818,131,286,2011-06-11,0,18,0.62,6,155,2,0.72,2,6,0.1343,0,0
9555,0.2727,1,10,2012-02-08,0,1,0.61,2,9,1,0.28,1,3,0.1642,1,1
2692,0.5606,2,17,2011-04-27,0,1,0.83,4,15,2,0.6,1,3,0.2537,1,0
7417,0.3333,5,62,2011-11-10,0,15,0.81,11,57,4,0.36,3,4,0.2985,1,0
1031,0.3333,11,85,2011-02-15,0,15,0.19,2,74,1,0.34,1,2,0.1642,1,0
6384,0.6667,24,162,2011-09-28,0,13,0.74,9,138,4,0.7,1,3,0.2537,1,0
6499,0.3636,13,372,2011-10-03,0,8,0.71,10,359,4,0.36,2,1,0.1045,1,0
12054,0.5758,52,200,2012-05-22,0,10,0.78,5,148,2,0.6,2,2,0.0896,1,1
4624,0.6818,221,497,2011-07-16,0,13,0.45,7,276,3,0.76,1,6,0.2985,0,0
14314,0.697,109,338,2012-08-24,0,14,0.43,8,229,3,0.78,1,5,0.1045,1,1
15734,0.5152,60,786,2012-10-22,0,18,0.64,10,726,4,0.54,1,1,0.1045,1,1
5298,0.6364,150,358,2011-08-13,0,15,0.79,8,208,3,0.68,3,6,0.3582,0,0
829,0.2879,4,30,2011-02-06,0,23,0.65,2,26,1,0.24,1,0,0,0,0
13534,0.5909,3,17,2012-07-23,0,2,0.94,7,14,3,0.66,2,1,0.0896,1,1
9060,0.2576,6,202,2012-01-18,0,9,0.52,1,196,1,0.28,1,3,0.3284,1,1
9232,0.3333,63,212,2012-01-25,0,13,0.49,1,149,1,0.34,1,3,0.1343,1,1
4136,0.6061,3,12,2011-06-26,0,5,0.64,6,9,3,0.6,1,0,0,0,0
10618,0.6212,199,471,2012-03-23,0,12,0.61,3,272,2,0.66,2,5,0.2239,1,1
8891,0.2121,9,256,2012-01-11,0,7,0.8,1,247,1,0.2,1,3,0.1343,1,1
1180,0.1667,0,11,2011-02-21,1,22,0.75,2,11,1,0.2,3,1,0.4179,0,0
14002,0.7424,248,538,2012-08-11,0,14,0.49,8,290,3,0.8,1,6,0.2985,0,1
3429,0.6818,89,399,2011-05-27,0,18,0.62,5,310,2,0.72,2,5,0.2985,1,0
6516,0.4091,1,9,2011-10-04,0,1,0.87,10,8,4,0.4,2,2,0.1045,1,0
7943,0.4242,25,170,2011-12-02,0,14,0.44,12,145,4,0.42,1,5,0.1045,1,0
15379,0.3485,12,80,2012-10-07,0,23,0.93,10,68,4,0.36,1,0,0.1343,0,1
16537,0.3485,19,521,2012-11-26,0,18,0.5,11,502,4,0.36,1,1,0.1642,1,1
13055,0.6515,0,2,2012-07-03,0,3,0.65,7,2,3,0.7,1,2,0.1343,1,1
4754,0.8182,40,113,2011-07-21,0,23,0.71,7,73,3,0.8,1,4,0.1642,1,0
9583,0.1818,0,18,2012-02-09,0,5,0.75,2,18,1,0.2,1,4,0.2836,1,1
12582,0.6061,64,198,2012-06-13,0,10,0.65,6,134,2,0.64,2,3,0.4179,1,1
10479,0.6212,291,648,2012-03-17,0,17,0.5,3,357,1,0.64,1,6,0.1343,0,1
13912,0.697,74,448,2012-08-07,0,20,0.7,8,374,3,0.74,2,2,0.1343,1,1
11386,0.4848,50,216,2012-04-24,0,14,0.25,4,166,2,0.5,1,2,0.3881,1,1
8640,0.4242,13,93,2011-12-31,0,18,0.54,12,80,1,0.42,1,6,0.1343,0,0
9778,0.303,4,520,2012-02-17,0,8,1,2,516,1,0.26,2,5,0,1,1
7005,0.4848,59,168,2011-10-24,0,11,0.72,10,109,4,0.5,2,1,0.1642,1,0
8582,0.2576,3,210,2011-12-29,0,8,0.64,12,207,1,0.2,2,4,0,1,0
15983,0.3182,117,448,2012-11-03,0,15,0.46,11,331,4,0.36,2,6,0.4478,0,1
16536,0.4242,13,553,2012-11-26,0,17,0.32,11,540,4,0.42,1,1,0,1,1
13668,0.7727,208,487,2012-07-28,0,16,0.39,7,279,3,0.86,1,6,0.2239,0,1
6870,0.5303,31,317,2011-10-18,0,19,0.6,10,286,4,0.56,1,2,0.1045,1,0
11738,0.5303,5,126,2012-05-09,0,6,0.88,5,121,2,0.56,2,3,0.1045,1,1
14076,0.7424,95,458,2012-08-14,0,16,0.43,8,363,3,0.82,1,2,0.2239,1,1
7337,0.3182,6,311,2011-11-07,0,7,0.93,11,305,4,0.28,2,1,0,1,0
2156,0.6515,59,189,2011-04-04,0,16,0.22,4,130,2,0.76,1,1,0.5224,1,0
10039,0.2576,12,325,2012-02-28,0,7,0.45,2,313,1,0.28,1,2,0.2985,1,1
700,0.2576,2,55,2011-02-01,0,12,0.86,2,53,1,0.2,2,2,0,1,0
9673,0.1364,0,23,2012-02-12,0,23,0.43,2,23,1,0.14,1,0,0.2239,0,1
11521,0.3939,1,20,2012-04-30,0,5,0.62,4,19,2,0.38,1,1,0.2537,1,1
12711,0.5909,52,463,2012-06-18,0,19,0.73,6,411,2,0.62,2,1,0.0896,1,1
2617,0.5455,55,169,2011-04-23,0,22,0.78,4,114,2,0.58,2,6,0.2537,0,0
9622,0.3485,7,151,2012-02-10,0,20,0.57,2,144,1,0.32,2,5,0,1,1
12652,0.5455,47,204,2012-06-16,0,8,0.64,6,157,2,0.58,1,6,0.1642,0,1
12151,0.6667,208,520,2012-05-26,0,11,0.74,5,312,2,0.7,1,6,0.194,0,1
15245,0.5455,3,86,2012-10-02,0,9,0.88,10,83,4,0.58,3,2,0.1343,1,1
9340,0.2273,0,9,2012-01-30,0,1,0.6,1,9,1,0.26,1,1,0.3582,1,1
6770,0.6212,61,230,2011-10-14,0,15,0.43,10,169,4,0.62,1,5,0.2836,1,0
14501,0.7121,62,237,2012-09-01,0,9,0.58,9,175,3,0.76,2,6,0.194,0,1
7346,0.5,40,295,2011-11-07,0,16,0.45,11,255,4,0.52,1,1,0,1,0
931,0.1212,8,140,2011-02-11,0,9,0.74,2,132,1,0.12,1,5,0.2239,1,0
3063,0.5455,43,207,2011-05-12,0,12,0.6,5,164,2,0.58,1,4,0.2239,1,0
3699,0.5909,12,41,2011-06-08,0,0,0.89,6,29,2,0.66,1,3,0.1343,1,0
2828,0.6212,65,537,2011-05-02,0,17,0.65,5,472,2,0.66,1,1,0.194,1,0
13242,0.5758,14,139,2012-07-10,0,22,0.83,7,125,3,0.64,2,2,0.1343,1,1
14126,0.7121,109,832,2012-08-16,0,18,0.36,8,723,3,0.8,1,4,0,1,1
9510,0.2121,0,2,2012-02-06,0,4,0.8,2,2,1,0.18,1,1,0.1045,1,1
7938,0.3182,12,246,2011-12-02,0,9,0.81,12,234,4,0.28,1,5,0,1,0
12223,0.7121,50,197,2012-05-29,0,11,0.62,5,147,2,0.76,1,2,0.2985,1,1
12746,0.5758,9,165,2012-06-20,0,6,0.89,6,156,2,0.64,2,3,0.0896,1,1
3336,0.5758,33,188,2011-05-23,0,21,0.89,5,155,2,0.64,1,1,0.2239,1,0
7637,0.3333,33,182,2011-11-19,0,19,0.71,11,149,4,0.34,2,6,0.1343,0,0
12685,0.6212,232,593,2012-06-17,0,17,0.57,6,361,2,0.64,1,0,0.2239,0,1
10411,0.6212,47,288,2012-03-14,0,21,0.4,3,241,1,0.6,1,3,0.0896,1,1
4130,0.6212,49,179,2011-06-25,0,23,0.5,6,130,3,0.66,2,6,0.2985,0,0
6991,0.4394,24,99,2011-10-23,0,21,0.72,10,75,4,0.44,1,0,0.0896,0,0
1166,0.303,7,63,2011-02-21,1,8,0.57,2,56,1,0.32,2,1,0.2985,0,0
10861,0.4848,104,395,2012-04-02,0,16,0.34,4,291,2,0.5,1,1,0.3284,1,1
3339,0.5152,12,35,2011-05-24,0,0,0.94,5,23,2,0.6,2,2,0.194,1,0
884,0.1061,4,99,2011-02-09,0,7,0.49,2,95,1,0.06,1,3,0.1045,1,0
16871,0.4697,38,616,2012-12-10,0,17,0.82,12,578,4,0.48,2,1,0.2836,1,1
13927,0.7424,80,239,2012-08-08,0,11,0.52,8,159,3,0.8,2,3,0,1,1
11208,0.6212,3,9,2012-04-17,0,4,0.44,4,6,2,0.66,1,2,0.2239,1,1
4902,0.6667,0,5,2011-07-28,0,3,0.54,7,5,3,0.72,1,4,0,1,0
13065,0.7727,80,283,2012-07-03,0,13,0.25,7,203,3,0.9,1,2,0.1343,1,1
15361,0.4394,2,10,2012-10-07,0,5,0.54,10,8,4,0.44,2,0,0.1343,0,1
11795,0.6061,140,439,2012-05-11,0,15,0.25,5,299,2,0.62,1,5,0.194,1,1
5247,0.6818,50,214,2011-08-11,0,12,0.31,8,164,3,0.78,1,4,0.2537,1,0
6820,0.5455,152,405,2011-10-16,0,17,0.49,10,253,4,0.58,1,0,0.4627,0,0
11802,0.5303,44,234,2012-05-11,0,22,0.35,5,190,2,0.56,1,5,0.2239,1,1
5654,0.5909,13,34,2011-08-29,0,0,0.73,8,21,3,0.62,1,1,0.1045,1,0
17225,0.4091,75,121,2012-12-25,1,13,0.5,12,46,1,0.4,1,2,0.3284,0,1
5869,0.5152,1,13,2011-09-07,0,0,0.94,9,12,3,0.54,2,3,0.2239,1,0
16284,0.3182,2,36,2012-11-16,0,5,0.65,11,34,4,0.3,2,5,0.0896,1,1
12127,0.6364,90,283,2012-05-25,0,11,0.79,5,193,2,0.68,1,5,0.1343,1,1
2259,0.2879,4,35,2011-04-08,0,23,0.93,4,31,2,0.3,2,5,0.2239,1,0
16460,0.4545,224,424,2012-11-23,0,13,0.38,11,200,4,0.46,1,5,0.2836,1,1
4354,0.6515,22,270,2011-07-05,0,7,0.65,7,248,3,0.7,1,2,0.0896,1,0
13027,0.7121,22,110,2012-07-01,0,23,0.52,7,88,3,0.78,3,0,0.1642,0,1
7616,0.2727,9,97,2011-11-18,0,22,0.52,11,88,4,0.26,1,5,0.1045,1,0
10871,0.3485,0,5,2012-04-03,0,2,0.53,4,5,2,0.36,1,2,0.1642,1,1
10125,0.3788,6,75,2012-03-02,0,22,0.87,3,69,1,0.36,2,5,0,1,1
7889,0.2727,13,478,2011-11-30,0,8,0.81,11,465,4,0.28,1,3,0.194,1,0
3743,0.7273,40,254,2011-06-09,0,20,0.43,6,214,2,0.8,2,4,0.194,1,0
1190,0.2273,9,58,2011-02-22,0,14,0.55,2,49,1,0.22,1,2,0.194,1,0
760,0.2273,0,7,2011-02-04,0,1,0.59,2,7,1,0.16,2,5,0,1,0
14306,0.5758,9,151,2012-08-24,0,6,0.83,8,142,3,0.62,2,5,0,1,1
2706,0.6515,18,138,2011-04-27,0,15,0.65,4,120,2,0.7,1,3,0.4925,1,0
12704,0.5303,29,168,2012-06-18,0,12,0.78,6,139,2,0.56,3,1,0.1343,1,1
8357,0.4091,9,206,2011-12-19,0,20,0.4,12,197,4,0.4,1,1,0.1642,1,0
15158,0.6212,58,667,2012-09-28,0,18,0.5,9,609,4,0.64,2,5,0.2239,1,1
9072,0.1667,5,124,2012-01-18,0,21,0.4,1,119,1,0.2,1,3,0.4179,1,1
628,0.2121,4,55,2011-01-29,0,10,0.64,1,51,1,0.18,2,6,0.1045,0,0
2636,0.6212,142,331,2011-04-24,0,17,0.65,4,189,2,0.66,1,0,0.2985,0,0
2091,0.3182,12,53,2011-04-01,0,23,0.61,4,41,2,0.3,1,5,0.0896,1,0
12948,0.7424,56,387,2012-06-28,0,16,0.23,6,331,3,0.88,1,4,0.194,1,1
5274,0.697,59,249,2011-08-12,0,15,0.29,8,190,3,0.8,1,5,0.1642,1,0
3480,0.6364,107,229,2011-05-29,0,21,0.83,5,122,2,0.68,1,0,0.1642,0,0
15715,0.4394,7,66,2012-10-21,0,23,0.54,10,59,4,0.44,1,0,0,0,1
12594,0.6212,29,238,2012-06-13,0,22,0.5,6,209,2,0.62,1,3,0.2985,1,1
5723,0.6212,27,201,2011-08-31,0,21,0.61,8,174,3,0.66,1,3,0.0896,1,0
13086,0.7273,143,447,2012-07-04,1,10,0.46,7,304,3,0.8,1,3,0,0,1
7629,0.3788,50,233,2011-11-19,0,11,0.4,11,183,4,0.36,1,6,0,0,0
11682,0.5303,44,157,2012-05-06,0,22,0.73,5,113,2,0.56,1,0,0.1642,0,1
15031,0.5303,186,570,2012-09-23,0,11,0.46,9,384,4,0.56,1,0,0.2537,0,1
11189,0.6061,59,297,2012-04-16,1,9,0.69,4,238,2,0.62,1,1,0.2239,0,1
13030,0.6667,1,15,2012-07-02,0,2,0.51,7,14,3,0.74,2,1,0.2537,1,1
5544,0.6212,38,211,2011-08-23,0,21,0.57,8,173,3,0.62,1,2,0,1,0
6030,0.6364,55,396,2011-09-13,0,19,0.69,9,341,3,0.68,1,2,0.1642,1,0
9112,0.2121,12,156,2012-01-20,0,13,0.32,1,144,1,0.22,1,5,0.2985,1,1
5429,0.5758,0,8,2011-08-19,0,2,0.83,8,8,3,0.64,3,5,0,1,0
15754,0.6364,67,296,2012-10-23,0,14,0.41,10,229,4,0.68,1,2,0.1642,1,1
9391,0.4091,0,1,2012-02-01,0,4,0.5,2,1,1,0.4,1,3,0.1642,1,1
16910,0.2576,18,688,2012-12-12,0,8,0.65,12,670,4,0.26,2,3,0.1642,1,1
8541,0.4242,0,14,2011-12-27,0,14,0.82,12,14,1,0.42,3,2,0.3881,1,0
8909,0.3485,0,3,2012-01-12,0,1,0.93,1,3,1,0.36,3,4,0.194,1,1
13906,0.7576,76,261,2012-08-07,0,14,0.46,8,185,3,0.82,2,2,0,1,1
3464,0.5152,3,6,2011-05-29,0,5,0.94,5,3,2,0.6,1,0,0.1642,0,0
4468,0.6515,19,113,2011-07-10,0,1,0.61,7,94,3,0.7,1,0,0.1343,0,0
13847,0.697,9,41,2012-08-05,0,3,0.74,8,32,3,0.72,1,0,0.2537,0,1
10378,0.6061,47,244,2012-03-13,0,12,0.6,3,197,1,0.6,1,2,0.2836,1,1
16008,0.4091,119,435,2012-11-04,0,16,0.4,11,316,4,0.4,1,0,0.3284,0,1
15374,0.4091,24,106,2012-10-07,0,18,0.82,10,82,4,0.4,3,0,0.194,0,1
6158,0.4848,1,5,2011-09-19,0,3,0.77,9,4,3,0.5,2,1,0.1343,1,0
5215,0.6515,1,5,2011-08-10,0,4,0.54,8,4,3,0.7,1,3,0.1343,1,0
16413,0.4545,84,413,2012-11-21,0,14,0.33,11,329,4,0.46,1,3,0.194,1,1
10935,0.4848,80,698,2012-04-05,0,18,0.31,4,618,2,0.5,1,4,0.1045,1,1
1023,0.1818,2,105,2011-02-15,0,7,0.32,2,103,1,0.2,1,2,0.3582,1,0
10863,0.4848,75,618,2012-04-02,0,18,0.27,4,543,2,0.5,1,1,0.2537,1,1
6688,0.5,0,20,2011-10-11,0,5,0.88,10,20,4,0.52,2,2,0,1,0
17346,0.2727,39,160,2012-12-30,0,14,0.36,12,121,1,0.3,1,0,0.4627,0,1
8801,0.4091,100,376,2012-01-07,0,12,0.43,1,276,1,0.4,1,6,0.2239,0,1
8667,0.4394,10,71,2012-01-01,0,21,0.67,1,61,1,0.44,2,0,0.2537,0,1
10360,0.6212,89,712,2012-03-12,0,18,0.43,3,623,1,0.6,2,1,0.194,1,1
8327,0.2879,19,219,2011-12-18,0,14,0.49,12,200,4,0.3,1,0,0.2836,0,0
498,0.1061,6,59,2011-01-22,0,19,0.35,1,53,1,0.08,1,6,0.1343,0,0
4069,0.7273,39,127,2011-06-23,0,10,0.66,6,88,3,0.76,2,4,0.1343,1,0
13504,0.5455,51,214,2012-07-21,0,20,0.88,7,163,3,0.6,3,6,0.1642,0,1
12883,0.6212,15,103,2012-06-25,0,23,0.33,6,88,3,0.64,1,1,0.3284,1,1
536,0.1212,3,46,2011-01-24,0,11,0.46,1,43,1,0.1,1,1,0.1343,1,0
11150,0.6212,197,481,2012-04-14,0,18,0.35,4,284,2,0.62,2,6,0.2239,0,1
10361,0.5303,67,446,2012-03-12,0,19,0.49,3,379,1,0.56,2,1,0.2239,1,1
1441,0.2727,5,15,2011-03-05,0,7,1,3,10,1,0.3,2,6,0.2985,0,0
12709,0.5909,54,723,2012-06-18,0,17,0.73,6,669,2,0.6,2,1,0.194,1,1
13225,0.6061,3,42,2012-07-10,0,5,0.83,7,39,3,0.66,1,2,0.1343,1,1
1092,0.4545,1,7,2011-02-18,0,5,0.67,2,6,1,0.46,2,5,0.1045,1,0
9025,0.2576,3,49,2012-01-16,1,21,0.52,1,46,1,0.28,1,1,0.3284,0,1
16257,0.2576,0,7,2012-11-15,0,2,0.7,11,7,4,0.26,2,4,0.1642,1,1
2619,0.5,30,96,2011-04-24,0,0,0.83,4,66,2,0.52,1,0,0.2239,0,0
2593,0.303,3,24,2011-04-22,0,22,1,4,21,2,0.3,3,5,0.1343,1,0
12,0.3333,26,56,2011-01-01,0,11,0.81,1,30,1,0.36,1,6,0.2836,0,0
2603,0.3333,15,47,2011-04-23,0,8,1,4,32,2,0.36,2,6,0.2537,0,0
14390,0.7121,83,834,2012-08-27,0,18,0.52,8,751,3,0.78,1,1,0.2537,1,1
16208,0.4394,0,5,2012-11-13,0,1,0.88,11,5,4,0.44,3,2,0.6418,1,1
90,0.2727,0,48,2011-01-04,0,21,0.64,1,48,1,0.22,1,2,0,1,0
6126,0.5,70,256,2011-09-17,0,19,0.68,9,186,3,0.52,1,6,0.1343,0,0
17142,0.2121,1,31,2012-12-22,0,0,0.44,12,30,1,0.26,1,6,0.5821,0,1
1997,0.2121,0,4,2011-03-29,0,1,0.32,3,4,2,0.24,1,2,0.2985,1,0
5154,0.697,118,326,2011-08-07,0,15,0.74,8,208,3,0.72,3,0,0.2985,0,0
13142,0.803,106,560,2012-07-06,0,18,0.33,7,454,3,0.9,1,5,0.2537,1,1
8890,0.2121,2,74,2012-01-11,0,6,0.86,1,72,1,0.2,1,3,0.1343,1,1
14132,0.2424,21,88,2012-08-17,0,0,0.57,8,67,3,0.68,1,5,0.1642,1,1
7003,0.4394,29,195,2011-10-24,0,9,0.82,10,166,4,0.44,2,1,0.1642,1,0
10065,0.303,0,10,2012-02-29,0,10,0.81,2,10,1,0.3,3,3,0.1642,1,1
10167,0.3182,68,299,2012-03-04,0,16,0.29,3,231,1,0.36,1,0,0.4925,0,1
4428,0.7273,30,241,2011-07-08,0,9,0.7,7,211,3,0.76,2,5,0.2985,1,0
4024,0.697,49,207,2011-06-21,0,13,0.66,6,158,3,0.74,1,2,0.1642,1,0
16026,0.303,30,142,2012-11-05,0,10,0.49,11,112,4,0.32,1,1,0.2836,1,1
8892,0.2273,11,499,2012-01-11,0,8,0.82,1,488,1,0.2,1,3,0.1045,1,1
2520,0.4848,8,122,2011-04-19,0,21,0.72,4,114,2,0.5,2,2,0.1343,1,0
14181,0.6061,29,131,2012-08-19,0,1,0.65,8,102,3,0.64,1,0,0,0,1
13247,0.5758,0,5,2012-07-11,0,3,0.89,7,5,3,0.64,1,3,0.1343,1,1
16277,0.3182,10,153,2012-11-15,0,22,0.66,11,143,4,0.32,2,4,0.1642,1,1
5101,0.6818,50,163,2011-08-05,0,10,0.55,8,113,3,0.74,1,5,0.1343,1,0
6180,0.5152,3,14,2011-09-20,0,1,0.88,9,11,3,0.54,2,2,0.1642,1,0
736,0.1667,1,12,2011-02-03,0,0,0.4,2,11,1,0.2,1,4,0.4478,1,0
13587,0.6212,34,507,2012-07-25,0,7,0.5,7,473,3,0.66,1,3,0.3284,1,1
1408,0.2576,3,53,2011-03-03,0,22,0.4,3,50,1,0.2,1,4,0,1,0
5963,0.5606,32,139,2011-09-10,0,23,0.88,9,107,3,0.62,2,6,0,0,0
16375,0.3333,3,29,2012-11-20,0,0,0.7,11,26,4,0.32,1,2,0.1343,1,1
11377,0.2879,0,22,2012-04-24,0,5,0.7,4,22,2,0.3,1,2,0.194,1,1
9468,0.2424,16,157,2012-02-04,0,9,0.81,2,141,1,0.24,1,6,0.1343,0,1
